ObjectID,Classification,Park,City,Surface_Type,Width_ft,Summer_Use,Winter_Use,Plowed,Trail_Name,Length_ft
57765,PT,Not In Park,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,13.66
57766,PT,Not In Park,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,9.6
57767,PT,Not In Park,Dayton,Gravel,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,12.57
57768,PT,Not In Park,Dayton,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,14.0
57769,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,1074.86
57770,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,530.55
57771,RT,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,504.11
57772,RT,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,55.76
57773,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,922.13
57774,RT,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,343.67
57776,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,287.1
57777,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,87.19
57778,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,78.5
57779,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,83.27
57780,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,12.76
57781,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,459.19
57782,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,272.61
57783,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,125.6
57784,PT,Not In Park,Columbia Heights,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,27.09
57785,PT,Not In Park,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,3.95
57786,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,382.75
57787,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,114.92
57789,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,131.19
57790,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,259.95
57791,RT,Not In Park,Laketown Twp.,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Baker/Carver Regional Trail,213.94
57792,PT,Not In Park,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,781.0
57793,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,10.59
57794,PT,Not In Park,Greenfield,Mowed,12.0,,Snowmobile,False,,15.61
57795,PT,Not In Park,Greenfield,Snow Only,14.0,,Snowmobile,False,,12.81
57796,PT,Not In Park,Greenfield,Snow Only,14.0,,Snowmobile,False,,43.39
57797,PT,Not In Park,Rogers,Snow Only,8.0,,Snowmobile,False,,195.5
57798,PT,Not In Park,Rogers,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,90.54
57800,PT,Crow-Hassan,Rogers,Stairs,,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",False,,15.98
57803,RT,Not In Park,Hanover,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Lake Independence Regional Trail,403.96
58204,RT,Not In Park,Shakopee,Shared surface,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,21.87
58205,RT,Not In Park,Shakopee,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,29.24
58206,RT,Not In Park,Minnetonka,Tunnel,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,34.44
58207,RT,Not In Park,Minnetonka,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,168.79
58208,RT,Not In Park,Edina,Tunnel,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,53.06
58209,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,1288.75
58210,RT,Not In Park,Shakopee,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,63.27
58211,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,1111.03
58212,RT,Not In Park,Shakopee,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,58.93
58213,RT,Not In Park,Shakopee,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,17.62
58214,RT,Not In Park,Shakopee,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,19.39
58215,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,351.91
58216,RT,Not In Park,Shakopee,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,36.71
58217,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,85.99
58218,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,295.44
58219,RT,Not In Park,Brooklyn Park,Underpass,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,31.02
58220,PT,Mississippi Gateway,Brooklyn Park,Stairs,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,29.67
58221,PT,Mississippi Gateway,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,5.09
58222,PT,Mississippi Gateway,Brooklyn Park,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,26.63
58223,PT,Mississippi Gateway,Brooklyn Park,Stairs,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,28.4
58224,PT,Mississippi Gateway,Brooklyn Park,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,3.14
58226,RT,Not In Park,Plymouth,Underpass,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,83.75
58227,RT,Not In Park,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,62.31
58228,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,641.09
58229,RT,Not In Park,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,60.59
58230,RT,Not In Park,Brooklyn Park,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,16.09
58231,RT,Not In Park,Brooklyn Park,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,15.14
58232,RT,Not In Park,Plymouth,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,197.64
58234,RT,Not In Park,Brooklyn Park,Underpass,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,82.33
58235,RT,Not In Park,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,44.9
58236,RT,Not In Park,Brooklyn Park,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,35.64
58237,RT,Not In Park,Brooklyn Park,Crosswalk,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,188.36
58238,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,243.93
58239,RT,Not In Park,Brooklyn Park,Underpass,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,36.68
58240,RT,Not In Park,Brooklyn Park,Underpass,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,58.88
58241,RT,Not In Park,Brooklyn Park,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,33.71
58242,RT,Not In Park,Brooklyn Park,Concrete,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,39.41
58249,RT,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Baker/Carver Regional Trail,32.55
58251,RT,Carver,Laketown Twp.,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Baker/Carver Regional Trail,53.95
58259,PT,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,False,,1129.24
58260,PT,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,False,,557.11
58261,PT,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,False,,692.52
58652,RT,Fish,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,10.28
58654,PT,Elm Creek,Dayton,Mowed,,"Unpaved Hike, Dog (On-Leash)",Cross-country Classic,False,,61.55
58655,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,548.26
58656,RT,Not In Park,Minnetonka,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,77.0
58657,RT,Not In Park,Hopkins,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,1298.77
58658,RT,Not In Park,Hopkins,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,42.04
58659,RT,Not In Park,Hopkins,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,773.68
58660,RT,Not In Park,Hopkins,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,60.8
58661,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,653.36
58662,RT,Not In Park,Edina,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,1447.05
58663,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,1532.02
58664,RT,Not In Park,Edina,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,826.29
58666,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,2446.26
58667,RT,Not In Park,Edina,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,1286.19
58668,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,3130.12
58669,RT,Not In Park,Edina,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,1035.93
58670,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,1049.18
58671,RT,Not In Park,Edina,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,583.92
58672,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,53.79
58673,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,2228.3
58674,RT,Not In Park,Edina,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,705.75
58675,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,1306.62
58676,RT,Not In Park,Edina,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,1138.15
58677,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,4205.68
58678,RT,Not In Park,Edina,Bridge,10.0,Boardwalk,Boardwalk,True,Nine Mile Creek Regional Trail,36.66
58680,PT,Silverwood,St. Anthony,Pavers,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,268.31
58684,PT,Hyland,Bloomington,Woodchip,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",False,Lake Trail,2323.77
58685,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Grimm's Grind,11880.22
58691,PT,Carver,Laketown Twp.,Bridge,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Grimm's Grind,30.31
58692,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Grimm's Grind,420.96
58695,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,2544.18
58696,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,85.66
58697,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,1632.08
58698,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,59.28
58699,PT,Carver,Laketown Twp.,Bridge,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,14.84
58701,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,1701.05
58702,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,1798.68
58703,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,6986.2
58704,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,56.84
58705,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,10.54
58706,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,23.02
58707,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,21.97
58708,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,2212.84
58709,PT,Carver,Laketown Twp.,Bridge,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,14.65
58710,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,14.8
58711,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,15.51
58712,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,95.78
58713,PT,Carver,Laketown Twp.,Bridge,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,49.58
58715,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Ravine Rush,424.8
58716,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Intermediate Technical Features","Hike, Mtn Bike: Intermediate Technical Features",False,Grimm's Grind,45.16
58717,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,Easy Rider,3978.14
58718,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,Easy Rider,831.17
58719,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,Easy Rider,820.24
58720,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,Easy Rider,1760.84
58721,PT,Carver,Laketown Twp.,Bridge,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,Easy Rider,36.57
58722,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,Easy Rider,1128.42
58723,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,Easy Rider,51.15
58725,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Raptor Ridge,1681.78
58726,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Raptor Ridge,1799.33
58727,PT,Carver,Laketown Twp.,Boardwalk,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Raptor Ridge,47.74
58728,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Raptor Ridge,68.79
58729,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Raptor Ridge,7911.8
58730,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: Intermediate Technical Features","Hike, Mtn Bike: Intermediate Technical Features",False,Raptor Ridge,138.1
58731,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Raptor Ridge,6466.5
58732,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,Raptor Ridge,120.83
59053,PT,Carver,Laketown Twp.,Gravel,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,503.66
59054,PT,Carver,Laketown Twp.,Gravel,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,8.6
59057,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,151.65
59060,PT,Carver,Laketown Twp.,Mowed,,Unpaved Hike,,False,,63.67
59061,PT,Carver,,Gravel,,Unpaved Hike,,False,,50.93
59062,PT,Carver,Laketown Twp.,Mowed,,Unpaved Hike,Cross-country Skate/Classic,False,,56.52
59065,PT,Carver,Laketown Twp.,Gravel,,Unpaved Hike,,False,,73.28
59081,PT,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,False,,334.2
59082,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,22.05
59083,PT,Carver,Laketown Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,103.01
59085,PT,Carver,Laketown Twp.,Mowed,12.0,,Cross-country Skate/Classic,False,,174.5
59086,PT,Carver,Laketown Twp.,Dirt/Minimum Maintenance,15.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,False,,184.74
59087,RT,Not In Park,Brooklyn Center,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,352.39
59088,RT,Not In Park,Brooklyn Center,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,251.89
59089,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,70.75
59090,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,57.7
59091,RT,Not In Park,Robbinsdale,Crosswalk,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,31.19
59092,RT,Not In Park,Robbinsdale,Concrete,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,378.8
59093,PT,Elm Creek,Dayton,Mowed,,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,False,,244.95
